evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_t4_precip_yadav24_5,yadav_2024,agroforestry,agroforestry__cross_family,annual_precipitation,"{""AHP_weight_Bio12_annual_precipitation"": 0.054}","{""region"": ""Punjab, India"", ""method"": ""AHP pair-wise comparison""}",structural_suitability,literature_relationship,table,practice_technology,,low,"Bio12
0.167
0.5
1.25
1
0.25
1
0.5
0.054",6,true,Bio12 AHP weight,,,[reviewed 2026-09-18 by peetmate] general agroforestry tree species for Punjab — applies cross-family,page,,,,,,,,
ev_t4_soc_yadav24_6,yadav_2024,agroforestry,agroforestry__cross_family,soil_organic_carbon,"{""AHP_weight_SOC"": 0.099}","{""region"": ""Punjab, India"", ""method"": ""AHP pair-wise comparison""}",structural_suitability,literature_relationship,table,practice_technology,,low,"SOC
0.167
3
1
2
0.4
0.8
1.667
0.099",6,true,SOC AHP weight,,,[reviewed 2026-09-18 by peetmate] general agroforestry tree species for Punjab — applies cross-family,page,,,,,,,,2026-06-18.section-scope
ev_t4_mat_yadav24_7,yadav_2024,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,"{""direction"": ""temperature variables hold greater significance than rainfall variables in determining species distributions""}","{""application"": ""tree species suitability / agroforestry DSS"", ""region"": ""Punjab, India""}",structural_suitability,literature_relationship,cited_secondary,practice_technology,,low,"Bio1 (Mean Annual Temperature): This variable is widely recognized as a strong predictor in species distribution models [33]. It provides crucial information about the overall thermal conditions experienced by tree species throughout the year. Additionally, Bio1, along with Bio12, is considered highly important in larger ecological studies. However, research indicates that temperature variables often hold greater significance than rainfall variables in determining species distributions [34].",5,false,Bio1 (Mean Annual Temperature),,,[VERIFY-FLAG scope: methods — Variable-selection justification explaining why Bio1 is a good predictor in species distribution models and that temperature variables outwe] citing refs [33] and [34] — not identified by name in this paper,page,,,,,,,,2026-06-18.section-scope
ev_t4_precip_yadav24_8,yadav_2024,agroforestry,agroforestry__planted_silvoarable,annual_precipitation,"{""direction"": ""rainfall distribution critical for grouping tree species by water requirements""}","{""region"": ""Punjab, India / Sub-Saharan Africa (cited secondary)"", ""application"": ""tree species suitability mapping""}",structural_suitability,scoping_candidate,cited_secondary,practice_technology,,low,"Bio12 (Mean Annual Precipitation): This variable was included in the suitability mapping process because rainfall distribution is crucial for grouping tree species based on their water requirements and ecological preferences. Bio12 represents the mean annual precipitation, providing essential data on the amount of rainfall received by a region annually. In similar dry deciduous regions, such as those in Sub-Saharan Africa, Bio12 has been identified as a critical variable influencing the distribution and ecological niche of tree species [35].",5,false,Bio12 (Mean Annual Precipitation),,,[VERIFY-FLAG scope: methods — Variable-inclusion rationale for Bio12 (why rainfall distribution matters for grouping species). Methods/justification text with no precipit] citing ref [35] — dry deciduous Sub-Saharan Africa finding,page,,,,,,,,2026-06-18.section-scope
ev_t4_soildrain_yadav24_9,yadav_2024,agroforestry,agroforestry__cross_family,soil_drainage,,"{""region"": ""Punjab, India"", ""dataset"": ""ISRIC soil grids 250m""}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"Bulk Density: Bulk density is a crucial variable included in the model to assess soil compaction, drainage conditions, and overall soil quality [31]. It provides insights into the density and porosity of the soil, influencing root growth, water movement, and nutrient availability for tree species.",6,false,Bulk Density (cg/cm3),,,"[query 2026-09-18 by peetmate; reason:other; note:bulk density should be counted as a contributing variable, but there is not obvious relationship with suitability specified.] [VERIFY-FLAG unsupported: Quote is narrative-only: describes bulk density as a proxy for drainage/compaction/porosity but states no numeric breakpoints, no suitability scores, and no AHP weight. All quantitative values in the relationship (0-134/134-144/144-146/146-200 breakpoints, suitability labels, AHP_weight 0.064) are absent from this quote and smuggled from elsewhere.] general agroforestry tree species for Punjab — applies cross-family",page,,,,,,,,
ev_t4_landcov_yadav24_12,yadav_2024,agroforestry,agroforestry__planted_silvoarable,land_cover,"{""agricultural_cropland_fraction_pct"": "">81"", ""direction"": ""cropland is the key enabling land cover for agroforestry expansion where forest cover is low""}","{""region"": ""Punjab, India"", ""area_km2"": 50362, ""forest_cover_pct"": 5}",structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,promoting agroforestry plantations is crucial as over 81% of the land in Punjab is agriculture cropland. This makes agroforestry the only viable option for increasing forest cover or trees outside of forested areas,2,false,agriculture cropland,,,[VERIFY-FLAG scope: problem_intro — Background/problem-framing statement that >81% of Punjab is agricultural cropland making agroforestry the only viable option for increasing ],page,,,,,,,,2026-06-18.section-scope
ev_t4_sysfit_yadav24_13,yadav_2024,agroforestry,agroforestry__planted_silvoarable,mean_annual_temperature,"{""variable"": ""agroforestry_system_type_suitability"", ""suitable_systems_for_temperate_BSh_Cwa"": [""alley_cropping"", ""forest_farming"", ""riparian_buffers"", ""silvopasture"", ""windbreaks""], ""direction"": ""temperate AF systems preferred over tropical AF systems in Cwa/BSh climate zones""}","{""region"": ""Punjab, India"", ""climate"": ""Cwa and BSh (Koppen-Geiger)""}",structural_suitability,literature_relationship,cited_secondary,practice_technology,,low,"temperate agroforestry systems, including alley cropping, forest farming, riparian buffers, silvopasture, and windbreaks, are more suitable for this region rather than tropical agroforestry systems [50].",14,false,temperate agroforestry systems,,,"[dropped 2026-09-18 by peetmate] citing ref [50] — Ramachandran Nair, Mohan Kumar, Nair 2009 (agroforestry as carbon sequestration strategy, J Plant Nutr Soil Sci 172:10-23)",page,,,,,,,dropped,
ev_land_cover_batcheler24_1,batcheler_silvopasture_2024,agroforestry,agroforestry__silvopastoral,land_cover,"{""direction"": ""eligible"", ""qualifier"": ""dryland forest habitat, Interior Columbia Basin""}",,structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,the sites are limited to dryland forest habitats in the Interior Columbia Basin,2,false,land use,,,[dropped 2026-06-18 by peetmate; reason:off_scope; note:the quote describes experimental sites in the methods and is irrelevant to suitability analysis] Batcheler et al. 2024,page,,,,,,,dropped,
ev_slope_batcheler24_1,batcheler_silvopasture_2024,agroforestry,agroforestry__silvopastoral,slope,,,structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"Slope (mean)
MAP (mm)
MAT (°C)
Elevation above sea level (m)
Management goals
Cheney
Silvopasture
E
3.0
459.5
8.2
711.2",3,false,Slope (mean),,,"[dropped 2026-06-18 by peetmate; reason:off_scope; note:study-site characteristics table, not a suitability claim] Batcheler et al. 2024",page,,,,,,,dropped,
ev_annual_precipitation_batcheler24_1,batcheler_silvopasture_2024,agroforestry,agroforestry__silvopastoral,annual_precipitation,,,structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"Cheney
Silvopasture
E
3.0
459.5
8.2
711.2
Livestock production, fuels manage-
ment, firewood",3,true,MAP (mm),,,"[reviewed 2026-08-06 by Namita-J] [dropped 2026-06-18 by peetmate; reason:off_scope; note:study-site characteristics table, not a suitability claim] Batcheler et al. 2024",page,,,,,,,,
ev_mean_annual_temperature_batcheler24_1,batcheler_silvopasture_2024,agroforestry,agroforestry__silvopastoral,mean_annual_temperature,,,structural_suitability,scoping_candidate,primary_measured,practice_technology,,low,"Albion
Silvopasture
W–NW
19.6
544.2
8.8
714.6
Livestock production, fuels manage-
ment",3,false,MAT (°C),,,"[dropped 2026-06-18 by peetmate; reason:off_scope; note:study-site characteristics table, not a suitability claim] Batcheler et al. 2024",page,,,,,,,dropped,
ev_tree_canopy_cover_abigaba24_table2_le50,abigaba_2024,agroforestry,agroforestry__shaded_perennial,tree_canopy_cover,"{""abs_max"": 50, ""unit"": ""%"", ""note"": ""shade cover >50% not recommended (N) for both Arabica (a) and Robusta (r); shade cover ≤50% recommended (Y); hard upper threshold in multicriteria decision aid""}","{""country"": ""Uganda"", ""crop_system"": ""coffee_agroforestry""}",structural_suitability,literature_relationship,table,practice_technology,,high,"Shade cover > 50% Na,r Competition for light, reduced yields, increased pest and disease incidence ≤ 50% Ya,r Buffer against extreme events, stabilizing production",14,false,Shade cover,,,[dropped 2026-09-18 by peetmate; reason:species_envelope] [VERIFY-FLAG : species_envelope],page,,,,,,,dropped,2026-06-19.openalex-af
ev_tree_canopy_cover_abigaba24_shading_levels,abigaba_2024,agroforestry,agroforestry__shaded_perennial,tree_canopy_cover,"{""opt_low"": 25, ""opt_high"": 50, ""unit"": ""%"", ""note"": ""25% shading → −2°C max, +0.5°C min; 50% shading → −4°C max, +1°C min; extrapolated from Sarmiento-Soler et al. 2019 experimental data for Cordia africana Uganda""}","{""country"": ""Uganda"", ""tree_species"": ""Cordia africana""}",structural_suitability,literature_relationship,modelled,practice_technology,,medium,"To mimic a 25% and 50% shading effect, the monthly maximum temperature files were adjusted by subtracting 2 °C and 4 °C while adding 0.5 °C and 1 °C on the minimum temperature files, respectively as extrapolated from experimental microclimate regulation results for Cordia africana in Uganda (Sarmiento-Soler et al. 2019).",8,false,shading levels,,,"[dropped 2026-09-18 by peetmate; reason:wrong_table; note:this is not structural suitability, it shows the ability of the NbS to reduce max temperatures which relates to T3 hazard response.] Sarmiento-Soler et al. 2019",page,,,,,,,dropped,2026-06-19.openalex-af
ev_tree_canopy_cover_abigaba24_temp_reduction,abigaba_2024,agroforestry,agroforestry__shaded_perennial,tree_canopy_cover,"{""note"": ""shading reduces max temperature by up to 4°C vs open sun; cited secondary aggregating multiple sources""}","{""crop_system"": ""coffee_agroforestry""}",structural_suitability,literature_relationship,cited_secondary,practice_technology,,medium,Shading in agroforestry can reduce the average maximum temperature by up to 4 °C compared to open sun systems (Charbonnier et al. 2017; Merle et al. 2022; Moreira et al. 2018; Muschler 2001; Soto-Pinto et al. 2000).,8,false,Shading in agroforestry,,,[query 2026-09-18 by peetmate; reason:wrong_table; note:this is for T3 not T4] Charbonnier et al. 2017; Merle et al. 2022; Moreira et al. 2018; Muschler 2001; Soto-Pinto et al. 2000,page,,,,,,,,2026-06-19.openalex-af
ev_mean_annual_temperature_abigaba24_arabica_seasonality,abigaba_2024,agroforestry,agroforestry__shaded_perennial,mean_annual_temperature,,"{""country"": ""Uganda""}",structural_suitability,literature_relationship,modelled,crop_specific,,medium,"Temperature seasonality contributes significantly, with a weight of 60% to the overall suitability model.",9,true,Temperature seasonality,Coffea arabica,WorldClim 2.5 arcmin,"[dropped 2026-09-18 by peetmate; reason:species_envelope] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea arabica; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_mean_annual_temperature_abigaba24_robusta_lowlands,abigaba_2024,agroforestry,agroforestry__shaded_perennial,mean_annual_temperature,,"{""country"": ""Uganda""}",structural_suitability,literature_relationship,modelled,crop_specific,,medium,"Robusta coffee is suitable in a relatively larger area representing 70% of the total land area. The species is highly suitable in lowlands below 1500masl (Fig. 4c), mostly the country's central and northwestern parts.",9,true,temperature suitability,Coffea canephora,WorldClim 2.5 arcmin,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:robusta coffee -> this is species specific not general] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea canephora; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_annual_precipitation_abigaba24_robusta,abigaba_2024,agroforestry,agroforestry__shaded_perennial,annual_precipitation,,"{""country"": ""Uganda""}",structural_suitability,literature_relationship,modelled,crop_specific,,medium,"However, for Robusta coffee, both precipitation and temperature-related variables are essential for its suitability. Precipitation-related variables contribute more (42%) than temperature-related variables (30%).",9,true,precipitation-related variables,Coffea canephora,WorldClim 2.5 arcmin,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:clearly about robusta coffee not a general agroforestry practice.] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea canephora; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_annual_precipitation_abigaba24_banana,abigaba_2024,agroforestry,agroforestry__shaded_perennial,annual_precipitation,,"{""country"": ""Uganda""}",structural_suitability,literature_relationship,modelled,crop_specific,,medium,"Though precipitation variables contribute most (approximately 45%) to the suitability of banana, the individual contribution of soil pH and elevation is also high (24 and 13%), respectively (Fig. SI3).",9,true,precipitation variables,Musa spp.,WorldClim 2.5 arcmin,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:Crop suitability not agroforestry suitability.] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Musa spp.; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_soil_ph_abigaba24_robusta,abigaba_2024,agroforestry,agroforestry__shaded_perennial,soil_ph,,"{""country"": ""Uganda""}",structural_suitability,literature_relationship,modelled,crop_specific,,medium,"Soil pH is equally vital in the suitability of Robusta coffee, contributing 15% to the overall suitability model.",9,true,Soil pH,Coffea canephora,ISRIC (Hengl et al. 2015),[reviewed 2026-09-18 by peetmate; reason:confirmed_pass] Hengl et al. 2015,page,,,,,,,,2026-06-19.openalex-af
ev_soil_ph_abigaba24_banana,abigaba_2024,agroforestry,agroforestry__shaded_perennial,soil_ph,,"{""country"": ""Uganda""}",structural_suitability,literature_relationship,modelled,crop_specific,,medium,"Though precipitation variables contribute most (approximately 45%) to the suitability of banana, the individual contribution of soil pH and elevation is also high (24 and 13%), respectively (Fig. SI3).",9,true,soil pH,Musa spp.,ISRIC (Hengl et al. 2015),"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:coffee] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Musa spp.; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)] Hengl et al. 2015",page,,,,,,,dropped,2026-06-19.openalex-af
ev_slope_affan24_table4,affan_2024,agroforestry,agroforestry__shaded_perennial,slope,"{""s1_min_pct"": 0, ""s1_max_pct"": 8, ""s2_min_pct"": 8, ""s2_max_pct"": 25, ""s3_min_pct"": 25, ""s3_max_pct"": 45, ""n_threshold_pct"": 45, ""n_direction"": ""above"", ""unit"": ""percent"", ""class_system"": ""FAO_S1S2S3N""}","{""country"": ""Indonesia"", ""region"": ""East Java"", ""nbs_practice"": ""coffee agroforestry""}",structural_suitability,literature_relationship,table,practice_technology,,high,"No Hamlet Land Characteristics Land Suitability Class S1 S2 S3 N 1 Patokpicis Texture Soil pH Temperature (0C) Slope (%) Sandy loam 5.5-6 22-25 0-8 (3.6) Loamy sandy 6.1-7 (6.9) 25-28 (27) 8-25 Clay 7.1-8 19-22 25-45 Sand >8 <19, >28 >45",4,false,Slope (%),,,[dropped 2026-09-18 by peetmate; reason:species_envelope; note:coffee] [VERIFY-FLAG : species_envelope] Saidi & Suryani (2021) citing Soil and Agroclimate Research Center 1993,page,,,,,,,dropped,2026-06-19.openalex-af
ev_soilph_affan24_table4,affan_2024,agroforestry,agroforestry__shaded_perennial,soil_ph,"{""s1_min_ph"": 5.5, ""s1_max_ph"": 6, ""s2_min_ph"": 6.1, ""s2_max_ph"": 7, ""s3_min_ph"": 7.1, ""s3_max_ph"": 8, ""n_threshold_ph"": 8, ""n_direction"": ""above"", ""unit"": ""pH"", ""class_system"": ""FAO_S1S2S3N""}","{""country"": ""Indonesia"", ""region"": ""East Java""}",structural_suitability,literature_relationship,table,crop_specific,,high,"No Hamlet Land Characteristics Land Suitability Class S1 S2 S3 N 1 Patokpicis Texture Soil pH Temperature (0C) Slope (%) Sandy loam 5.5-6 22-25 0-8 (3.6) Loamy sandy 6.1-7 (6.9) 25-28 (27) 8-25 Clay 7.1-8 19-22 25-45 Sand >8 <19, >28 >45",4,true,Soil pH,Coffea,,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:specific to coffee] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)] Saidi & Suryani (2021) citing Soil and Agroclimate Research Center 1993",page,,,,,,,dropped,2026-06-19.openalex-af
ev_soilph_affan24_p5_ideal,affan_2024,agroforestry,agroforestry__shaded_perennial,soil_ph,"{""optimal_min_ph"": 6, ""optimal_max_ph"": 6.5, ""unit"": ""pH"", ""note"": ""stated as 'ideal range'; tolerance extends to ~6.9 based on observations""}","{""country"": ""Indonesia"", ""region"": ""East Java""}",structural_suitability,literature_relationship,primary_measured,crop_specific,,medium,"The ideal pH of coffee plants usually ranges between 6 and 6.5. The data show that the pH of Patokpicis is 6.9, slightly above the ideal range; the pH of Klakah and Bangsri are 6.6 and 6.8, respectively, still within tolerance limits. Under the best conditions, Sumbersuko's pH is 6.2.",5,true,Soil pH (ideal range for coffee),Coffea,,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:This is general discussion of the study context and some general information about crop preferences for coffee. So it should be dismissed as it is a species envelope not a general suitability characteristic of agroforestry,] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_temp_affan24_table4,affan_2024,agroforestry,agroforestry__shaded_perennial,mean_annual_temperature,"{""s1_min_degC"": 22, ""s1_max_degC"": 25, ""s2_min_degC"": 25, ""s2_max_degC"": 28, ""s3_min_degC"": 19, ""s3_max_degC"": 22, ""n_threshold_low_degC"": 19, ""n_threshold_high_degC"": 28, ""n_direction"": ""below_low_or_above_high"", ""unit"": ""degrees_Celsius"", ""class_system"": ""FAO_S1S2S3N""}","{""country"": ""Indonesia"", ""region"": ""East Java""}",structural_suitability,literature_relationship,table,crop_specific,,high,"No Hamlet Land Characteristics Land Suitability Class S1 S2 S3 N 1 Patokpicis Texture Soil pH Temperature (0C) Slope (%) Sandy loam 5.5-6 22-25 0-8 (3.6) Loamy sandy 6.1-7 (6.9) 25-28 (27) 8-25 Clay 7.1-8 19-22 25-45 Sand >8 <19, >28 >45",4,true,Temperature (0C),Coffea,,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:coffee] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)] Saidi & Suryani (2021) citing Soil and Agroclimate Research Center 1993",page,,,,,,,dropped,2026-06-19.openalex-af
ev_temp_affan24_p4_dahlia,affan_2024,agroforestry,agroforestry__shaded_perennial,mean_annual_temperature,"{""optimal_min_degC"": 20, ""optimal_max_degC"": 24, ""unit"": ""degrees_Celsius""}","{""country"": ""Indonesia""}",structural_suitability,literature_relationship,cited_secondary,crop_specific,,medium,coffee can grow well in land conditions that have an average temperature of 20-24 ° C with a land elevation of 400-900 meters above sea level.,4,true,average temperature,Coffea,,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:quote is specific to coffee.] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)] Dahlia et al. (2021)",page,,,,,,,dropped,2026-06-19.openalex-af
ev_temp_affan24_p5_ideal,affan_2024,agroforestry,agroforestry__shaded_perennial,mean_annual_temperature,"{""optimal_min_degC"": 20, ""optimal_max_degC"": 25, ""unit"": ""degrees_Celsius"", ""note"": ""higher temperature = lower yield; observed sites at 27-30C still support growth""}","{""country"": ""Indonesia"", ""region"": ""East Java""}",structural_suitability,literature_relationship,primary_measured,crop_specific,,medium,"The ideal place for coffee growth is usually between 20 and 25 degrees Celsius; in Patokpicis and Bangsri, it is 27 degrees Celsius; in Klakah and Sumbersuko, it is 29 and 30 degrees Celsius. If the temperature is higher, the coffee yield will be lower.",5,true,temperature for coffee growth,Coffea,,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:BAD. This is clearly a species envelope for single crop -> coffee.] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_texture_affan24_table4,affan_2024,agroforestry,agroforestry__shaded_perennial,soil_texture_hsg,"{""s1_class"": ""sandy_loam"", ""s2_class"": ""loamy_sand"", ""s3_class"": ""clay"", ""n_class"": ""sand"", ""class_system"": ""FAO_S1S2S3N"", ""note"": ""qualitative texture class ranking; no numeric HSG boundary encoded""}","{""country"": ""Indonesia"", ""region"": ""East Java""}",structural_suitability,literature_relationship,table,practice_technology,,high,"No Hamlet Land Characteristics Land Suitability Class S1 S2 S3 N 1 Patokpicis Texture Soil pH Temperature (0C) Slope (%) Sandy loam 5.5-6 22-25 0-8 (3.6) Loamy sandy 6.1-7 (6.9) 25-28 (27) 8-25 Clay 7.1-8 19-22 25-45 Sand >8 <19, >28 >45",4,false,Texture (soil texture class),,,[dropped 2026-09-18 by peetmate; reason:species_envelope; note:coffee] [VERIFY-FLAG : species_envelope] Saidi & Suryani (2021) citing Soil and Agroclimate Research Center 1993,page,,,,,,,dropped,2026-06-19.openalex-af
ev_soilph_affan24_p3_obs,affan_2024,agroforestry,agroforestry__shaded_perennial,soil_ph,"{""observed_min_ph"": 6.2, ""observed_max_ph"": 6.9, ""observed_mean_ph"": 6.625, ""unit"": ""pH"", ""note"": ""observed range across hamlets, all rated 'good' for coffee growth""}","{""country"": ""Indonesia"", ""region"": ""East Java"", ""n_sites"": 4}",structural_suitability,literature_relationship,primary_measured,crop_specific,,medium,"All sites showed a good soil pH for coffee plant growth, with a pH between 6.2 and 6.9, which is ideal for many plants, and an average pH of 6.625, indicating that overall, the soils at these sites are quite favourable for agriculture.",3,true,soil pH (observed field range),Coffea,,"[dropped 2026-09-18 by peetmate; reason:species_envelope; note:specific to coffee] [reclassified 2026-07-14 by peetmate → species_specific; taxon:Coffea; note:2026-07 sweep-retro: restore species/crop evidence (keep + bank for reuse, not dropped)]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_land_cover_mantino26_01,mantino_2026,agroforestry,agroforestry__silvopastoral,land_cover,,"{""region"": ""Europe"", ""lulc_target"": [""temporary_crops"", ""grasslands"", ""permanent_crops""], ""suitability_dimension"": ""system_constraint"", ""note"": ""Paper maps agricultural parcels (temporary crops dominant, grasslands secondary) as the host system for MF/AF introduction. No hard LULC exclusion threshold — selection required >=50% overlap with pressure raster. GIS criteria defined externally in Gabourel-Landaverde et al. (2025), not reproduced here.""}",structural_suitability,literature_relationship,primary_measured,practice_technology,,medium,The corresponding LULC classes within these refined target parcels were then mapped. The GIS-based landscape suitability assessment was carried out for the municipalities of the six co-design pilots and the ones surrounding them. These areas were selected based on an assessment identifying the highest environmental and climate change pressures.,8,false,land use/land cover (LULC),,national/regional LULC maps (country-specific),"[dropped 2026-09-18 by peetmate; reason:other; note:Yes LULC is a variable used, but this information is too vague to be of any use, we need to know what LULC classes were included and how they were included. Suggest we add reason of ""Insufficent detail"" and refine the agents to deal with this. I suspect the information we need should be contained elsewhere in the paper.]",page,,,,,,,dropped,2026-06-19.openalex-af
ev_soil_ph_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,soil_ph,"{""very_high_low"": 6.5, ""very_high_high"": 7.5, ""high_low"": 5.5, ""high_high"": 6.5, ""moderate_low"": 7.5, ""moderate_high"": 8.5, ""unit"": ""pH_units"", ""direction"": ""optimum_band"", ""note"": ""Very High: 6.5–7.5; High: 5.5–6.5; Moderate: 7.5–8.5; Low: not stated""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC""}",structural_suitability,literature_relationship,table,practice_technology,,high,"TABLE 1 List of variables used in the study for agroforestry suitability mapping.
Criteria
Variables
Unit
Agroforestry classes/fuzzy scale for continuous data
Data sources
Very High
High
Moderate
Low
Soil
Soil type
Code
Fine loamy, clayey
Fine mixed
Course loamy, sandy loam
Clay sandy, sandy
NBSS & LUP
Depth
Mod deep
Mod shallow
Shallow
-
Texture
Fine
Fine to course
Course
-
Soil drainage
Very well
Well
Mod well
-
pH
−log(H+)
6.5–7.5
5.5–6.5
7.5–8.5
-
Topography
Slope
Degree
Sigmoidal decreasing
ALOS PALSAR
Climate
Annual mean temperature
°C
Monotonically increasing linear
Worldclim
Annual min. temperature
Annual max. temperature
Rainfall
Mm
Sigmoidal increasing
CHIRPS
Socioeconomic
Distance from forest
meter
Monotonically decreasing linear
LULC
Distance from settlement
Distance from waterbody
Distance from cropland
Distance from road
ORSAC",4,true,pH,,NBSS-LUP soil survey database,[reviewed 2026-09-18 by peetmate] Singh et al. 2022 (pre-trained model applied here to Odisha scale-up),page,,,,,,,,2026-06-19.openalex-af
ev_soil_drainage_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,soil_drainage,"{""classes"": {""very_high"": ""Very well"", ""high"": ""Well"", ""moderate"": ""Mod well""}, ""direction"": ""better_drained_more_suitable"", ""note"": ""the study criteria table categorical membership""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""class_scheme"": ""Very well=VH; Well=H; Mod well=Moderate""}",structural_suitability,literature_relationship,table,practice_technology,,high,"Soil drainage
Very well
Well
Mod well",4,true,soil drainage class,,NBSS-LUP soil survey database,"[query 2026-09-18 by peetmate; reason:other; note:there is some information on drainage, but agree is it is too qualitative to use. But you missed the directionality of the relationship which is a BIG miss. Add issue for this type of error - directionality/relationship missed.] [reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
ev_soil_texture_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,soil_texture_hsg,"{""classes"": {""very_high"": ""Fine"", ""high"": ""Fine to course"", ""moderate"": ""Course""}, ""direction"": ""finer_more_suitable"", ""note"": ""the study criteria table categorical membership""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""class_scheme"": ""Fine=VH; Fine to course=H; Course=Moderate""}",structural_suitability,literature_relationship,table,practice_technology,,high,"Texture
Fine
Fine to course
Course",4,false,soil texture class,,NBSS-LUP soil survey database,"[query 2026-09-18 by peetmate; reason:other; note:very high = fine texture, high = fine to couse, moderate - source -> missed] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
ev_slope_singh26,singh_2026,agroforestry,agroforestry__planted_silvoarable,slope,"{""shape"": ""sigmoidal_decreasing"", ""direction"": ""negative"", ""note"": ""the study criteria table fuzzy membership — suitability decreases with slope""}","{""study_country"": ""India"", ""study_region"": ""Odisha"", ""study_income_group"": ""LMIC"", ""fuzzy_function"": ""sigmoidal_decreasing"", ""note"": ""Only fuzzy function type stated; no numeric breakpoints given in Table 1""}",structural_suitability,literature_relationship,table,practice_technology,,medium,"Slope
Degree
Sigmoidal decreasing
ALOS PALSAR",4,false,"slope (Degree), sigmoidal decreasing",,ALOS PALSAR DEM 12.5 m,"[query 2026-09-18 by peetmate; reason:other; note:mathematical relationship missed] Singh et al. 2026, Table 1",page,,,,,,,,2026-06-23.relationship-reextract
