evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
ev_T6_ecosystem_service_chuma21_1,chuma_2021,agroforestry,agroforestry__cross_family,ecosystem_service,{},"{""study_location"": ""South-Kivu, eastern DR Congo"", ""study_income_group"": ""low_income""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"Hence, the practice provided some environmental services such as soil water erosion control, soil fertility improvement, water conservation, microclimate improvement and creation that could improve agricultural productivity and landscape resilience.",7,true,environmental services,,,[reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-15 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-02 by Namita-J; reason:confirmed_pass] Wouters et al. 2010 cited; general — applies cross-family,page,,,,,,,,2026-06-18.section-scope
ev_T6_biodiversity_outcome_chuma21_1,chuma_2021,agroforestry,agroforestry__cross_family,biodiversity_outcome,{},"{""study_location"": ""eastern DR Congo"", ""study_income_group"": ""low_income""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"Agroforestry could contribute significantly to this conservation approach by increasing diversity and productivity of agricultural production, providing habitats for animals and other living organisms around protected areas, and thus reducing pressure on the RNI.",9,false,biodiversity conservation,,,Schroth et al. 2004 cited; general — applies cross-family,page,,,,,,,,
ev_T6_food_security_chuma21_1,chuma_2021,agroforestry,agroforestry__cross_family,food_security,{},"{""study_location"": ""South-Kivu, eastern DR Congo"", ""study_income_group"": ""low_income""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"the agroforestry could be a valuable alternative to address the challenges of food, nutrition, energy, livelihood security and environment",2,false,"food, nutrition, energy, livelihood security",,,Bofa et al. 2000; Louppe 2015 cited; general — applies cross-family,page,,,,,,,,
ev_T6_household_income_chuma21_1,chuma_2021,agroforestry,agroforestry__cross_family,household_income,{},"{""study_location"": ""South-Kivu, eastern DR Congo"", ""study_income_group"": ""low_income""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,medium,"Agroforestry would also generate income, produce biopesticides, while providing environmental services such as fertilization (by recycling of organic matter from leaves of green manures, by fixing biological nitrogen using leguminous or fighting against soil water erosion).",7,false,income,,,general — applies cross-family,page,,,,,,,,
ev_T3_wind_haile2024_1,haile_2024,agroforestry,agroforestry__cross_family,windbreak_protection,,"{""study_area"": ""Genale sub-basin, Oromia, Ethiopia""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,low,"The practice increases soil fertility through nitrogen fixation, stabilization of microclimates, and enhanced water infiltration in the soil. Additionally, trees serve as windbreaks, mitigating soil erosion, and function as living barriers that protect crop areas.",10,false,windbreaks,,,general — applies cross-family; conclusion section,page,,,,,,,,2026-06-18.section-scope
ev_T3_micro_haile2024_1,haile_2024,agroforestry,agroforestry__cross_family,microclimate_buffering,,"{""study_area"": ""Genale sub-basin, Oromia, Ethiopia""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,low,"The practice increases soil fertility through nitrogen fixation, stabilization of microclimates, and enhanced water infiltration in the soil.",10,false,stabilization of microclimates,,,general — applies cross-family; conclusion section,page,,,,,,,,
ev_T6_carbon_haile2024_1,haile_2024,agroforestry,agroforestry__cross_family,carbon_sequestration,,{},nbs_effect,scoping_candidate,cited_secondary,practice_technology,,low,"These methods offer a range of social, economic, and environmental advantages, including timber production, carbon sequestration, and the provision of habitats for various wildlife species.",2,false,carbon sequestration,,,general — cited as one of agroforestry's benefits in introduction; no quantified value given,page,,,,,,,,2026-06-18.section-scope
ev_T3_erosionhazard_haris2021_1,haris_2021,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""optimal_erosion_threat"": ""none or very light""}","{""location"": ""Indonesia"", ""note"": ""Peanut (Arachis hypogaea) understorey crop in sengon-peanut agroforestry requires very light or no erosion for optimal growth""}",climate_risk,literature_relationship,cited_secondary,crop_specific,,high,"For good peanut growth, it is best if on cultivated land there is no threat of erosion or very light level of erosion [8], for example in flat areas.",6,false,erosion hazard,Arachis hypogaea,,"Ritung S, Kusumo N, Anny M and Erna S 2011 Petunjuk Teknis Evaluasi Lahan untuk Komoditas Pertanian (edisi Revisi), Balai Besar Penelitian dan Pengembangan Sumberdaya Lahan Pertanian",page,,,,,,,,
ev_T3_erosionhazard_haris2021_2,haris_2021,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""optimal_erosion_threat"": ""none or very light""}","{""location"": ""Indonesia"", ""note"": ""Sengon (Falcataria moluccana) tree component most suitable where erosion threat is very light or absent""}",climate_risk,literature_relationship,cited_secondary,species_specific,,high,Sengon is more suitable for growing in areas with very light levels of erosion or no threat of erosion [11].,6,false,erosion hazard,Falcataria moluccana,,"Hardjowigeno S and Widiatmaka 2011 Evaluasi Kesesuaian Lahan dan Perencanaan Tata Guna Lahan, Gadjah Mada University Press",page,,,,,,,,
ev_T3_erosionhazard_haris2021_3,haris_2021,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""direction"": ""negative — erosion threat inhibits optimal growth of both peanut and sengon components""}","{""location"": ""Indonesia, Tanralili District, Maros Regency"", ""note"": ""Primary study finding: erosion identified as limiting factor for peanut-sengon agroforestry system""}",climate_risk,literature_relationship,primary_measured,practice_technology,,high,The threat of erosion is a limiting factor that can inhibit optimal growth of peanut and sengon.,2,false,erosion,,,,page,,,,,,,,
ev_t3_swr_jawarneh2025_1,jawarneh_2025,agroforestry,agroforestry__silvopastoral,soil_water_retention,"{""direction"": ""positive"", ""change_percent"": 143, ""from_value"": ""3.88 ± 1.41"", ""to_value"": ""9.42 ± 2.52"", ""unit"": ""%"", ""p_value"": 0.037, ""note"": ""variable should be soil_moisture_content, not soil_water_retention""}","{""system"": ""managed rangeland reserve"", ""location"": ""Jordan steppe"", ""season"": ""April to November""}",climate_risk,literature_relationship,primary_measured,practice_technology,,low,"Soil moisture showed a substantial seasonal increase, rising from 3.88 ± 1.41% in April to 9.42 ± 2.52% in November (Table 3). This 143% increase was statistically significant (p = 0.037)",11,false,soil moisture content seasonal change,,,"[VERIFY-FLAG mismatch: Quote reports seasonal change in measured 'soil moisture'; variable encoded as 'soil_water_retention' (a capacity parameter). Soil moisture content ≠ soil water retention capacity. All numeric values (change_percent, from/to values, p_value, unit) are faithful to the quote.]",page,,,,,,,,
ev_t3_erosion_jawarneh2025_1,jawarneh_2025,agroforestry,agroforestry__silvopastoral,erosion_hazard,"{""direction"": ""negative""}","{""system"": ""dryland rangeland"", ""location"": ""Jordan steppe""}",climate_risk,scoping_candidate,primary_measured,practice_technology,,low,"In the Al-Khanasri Reserve, only 13% of the terrain is highly suitable for grazing, while another 11% is moderately suitable. By contrast, much of the reserve exhibits steep inclines or south- and southwest-facing aspects, which receive higher solar radiation and retain less soil moisture, making them marginal or unsuitable for sustained grazing [13,21].",21,false,slope and aspect effects on grazing suitability,,,,page,,,,,,,,2026-06-18.section-scope
ev_t6_ecosvc_jawarneh2025_1,jawarneh_2025,agroforestry,agroforestry__cross_family,ecosystem_service,"{""fraction"": ""nearly one-third"", ""pool"": ""terrestrial carbon""}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,low,Rangelands provide vital ecosystem services and sequester nearly one-third of the terrestrial carbon. They account for 91% of the world's grazing lands and support approximately 50% of the global livestock population [5–7].,2,false,carbon sequestration by rangelands,,,cited as general rangeland fact [5–7] (Jawarneh et al. 2025 p.2),page,,,,,,,,2026-06-18.section-scope
ev_t6_biodiv_jawarneh2025_1,jawarneh_2025,agroforestry,agroforestry__silvopastoral,biodiversity_outcome,"{""n_species"": 72, ""proportion_good_to_excellent"": "">60%""}","{""system"": ""managed steppe rangeland reserve"", ""location"": ""Jordan""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,medium,"The collected plant dataset provided a comprehensive inventory of 72 species found in the reserve, classified by their family, species, chorotype (geographical distribution), life form, and pastoral value (Table 8). The reserve supports a diverse flora, dominated by Asteraceae, Gramineae, and Fabaceae, with over 60% of species having good to excellent pastoral value",15,false,plant species pastoral value,,,,page,,,,,,,,
ev_t6_foodsec_jawarneh2025_1,jawarneh_2025,agroforestry,agroforestry__silvopastoral,food_security,"{""direction"": ""variable""}","{""system"": ""managed steppe rangeland reserve"", ""location"": ""Jordan""}",nbs_effect,literature_relationship,primary_measured,practice_technology,,low,"Net productivity (available forage) varied substantially across locations, with the highest yields recorded in the north and the lowest in the southern site.",13,false,available forage biomass,,,"[VERIFY-FLAG mismatch: Unit 'kg/ha/year' is not stated in this quote; it is smuggled from the adjacent table (ev_t6_foodsec_jawarneh2025_2). The quote is purely qualitative (highest in north, lowest in south) — no unit is present.]",page,,,,,,,,
ev_t6_foodsec_jawarneh2025_2,jawarneh_2025,agroforestry,agroforestry__silvopastoral,food_security,"{""min"": 111, ""max"": 964, ""unit"": ""kg/ha/year"", ""n_locations"": 5}","{""system"": ""managed steppe rangeland reserve"", ""location"": ""Jordan, Al-Khanasri""}",nbs_effect,literature_relationship,table,practice_technology,,high,"Location # | Available Forage (kg/ha/year)
1 | 240
2 | 321
3 | 111
4 | 340
5 | 964",14,false,Available Forage (kg/ha/year),,,,page,,,,,,,,
ev_t6_carbon_kizir_1,kiziridis_2026,agroforestry,agroforestry__silvopastoral,carbon_sequestration,"{""mean_seq_high_mgco2_ha_yr"": 2.5, ""mean_seq_low_mgco2_ha_yr"": 0.5}","{""horizon_years"": 20, ""region"": ""EU27 Mediterranean"", ""note"": ""Pareto front endpoints.""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"The Pareto-optimal scenarios formed a distinct curve, showing that scenarios delivering the highest mean sequestration change (up to ~2.5 Mg CO2 ha−1 year−1) are limited to very small, highly suitable AOI. Conversely, scenarios achieving the highest total sequestration (approaching 107 Mg CO2 year−1) do so by incorporating vast land areas, which drives the mean sequestration rate down to ~0.5 Mg CO2 ha−1 year−1.",17,false,,,,,page,,,,,,,,2026-06-18.section-scope
ev_t6_carbon_kizir_2,kiziridis_2026,agroforestry,agroforestry__silvopastoral,carbon_sequestration,"{""mean_total_stock_change_mgco2_ha"": 7, ""veg_sd_mgco2_ha"": 13.42, ""soc_sd_mgco2_ha"": 3.66, ""livestock_sd_mgco2_ha"": 0.05}","{""horizon_years"": 20, ""region"": ""EU27 Mediterranean"", ""note"": ""Cumulative stock change — NOT annual rate.""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"The mean total sequestration change due to vegetation, SOC, and livestock together was approximately 7 Mg CO2 ha−1, with a standard deviation of 13.42 Mg CO2 ha−1 for vegetation, 3.66 Mg CO2 ha−1 for SOC, and 0.05 Mg CO2 ha−1 for livestock manure.",15,false,,,,,page,,,,,,,,
ev_t6_carbon_kizir_3,kiziridis_2026,agroforestry,agroforestry__silvopastoral,carbon_sequestration,"{""annual_seq_low_mgco2_ha_yr"": 0.5, ""annual_seq_high_mgco2_ha_yr"": 2.5, ""annual_seq_low_mgc_ha_yr"": 0.14, ""annual_seq_high_mgc_ha_yr"": 0.68}","{""region"": ""EU27 Mediterranean""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"The estimated annual sequestration rates in our high-potential silvopastoral areas (≈0.5–2.5 Mg CO2 ha−1 year−1, equivalent to 0.14–0.68 Mg C ha−1 year−1) are consistent with the lower-to-mid range of values observed in Mediterranean agroforestry systems.",23,true,,,,[reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-15 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-02 by Namita-J; reason:confirmed_pass],page,,,,,,,,
ev_t6_carbon_kizir_4,kiziridis_2026,agroforestry,agroforestry__silvopastoral,carbon_sequestration,"{""annual_seq_low_mgc_ha_yr"": 0.35, ""annual_seq_high_mgc_ha_yr"": 1.8}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,high,"tree–pasture systems generally fall between 0.35 and 1.8 Mg C ha−1 year−1, depending on stand age and management intensity [91]. Meta-analyses report similarly broad variability, from modest rates of about 0.24 Mg C ha−1 year−1 in older European agroforestry systems to peaks near 1.5 Mg C ha−1 year−1 under improved management in Andalucian olive groves [92]. Higher values, up to 2 Mg C ha−1 year−1, have been documented for almond and vineyard systems with dense cover crops, and even 5.3 Mg C ha−1 year−1 where organic amendments were applied [93].",24,false,,,,"Funes et al. 2022 (ref 91) — field measurements, Mediterranean woody crops, NE Spain",page,,,,,,,,2026-06-18.section-scope
ev_t6_carbon_kizir_5,kiziridis_2026,agroforestry,agroforestry__silvopastoral,carbon_sequestration,"{""annual_seq_low_mgc_ha_yr"": 0.24, ""annual_seq_high_mgc_ha_yr"": 1.5}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,high,"Meta-analyses report similarly broad variability, from modest rates of about 0.24 Mg C ha−1 year−1 in older European agroforestry systems to peaks near 1.5 Mg C ha−1 year−1 under improved management in Andalucian olive groves [92].",24,false,,,,"Carranca et al. 2022 (ref 92) — meta-analysis, Mediterranean agroforestry, European focus",page,,,,,,,,
ev_t6_carbon_kizir_6,kiziridis_2026,agroforestry,agroforestry__silvopastoral,carbon_sequestration,"{""total_carbon_stocks_low_mgc_ha"": 25, ""total_carbon_stocks_high_mgc_ha"": 75}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,high,"Recent research on Iberian dehesa systems aligns with this upper range, reporting total carbon stocks of 25–75 Mg C ha−1 and confirming the superior sequestration in wooded versus non-wooded shrublands [94].",24,false,,,,González-Morales et al. 2025 (ref 94) — Iberian dehesa systems,page,,,,,,,,
ev_t6_ecos_kizir_1,kiziridis_2026,agroforestry,agroforestry__silvopastoral,ecosystem_service,,"{""note"": ""Co-benefits: biodiversity, water regulation, erosion, farm resilience.""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,"Third, the scope of our optimisation is currently limited to a single objective: carbon sequestration. While this is a primary goal of climate policy, the true value of silvopastoralism lies in its multifunctionality, delivering co-benefits such as enhanced biodiversity, improved water regulation, reduced soil erosion, and increased farm resilience [39,122].",26,false,,,,Varela et al. 2022 (ref 39); Amorim et al. 2023 (ref 122),page,,,,,,,,2026-06-18.section-scope
ev_t6_food_kizir_1,kiziridis_2026,agroforestry,agroforestry__silvopastoral,food_security,,"{""note"": ""Abstract: silvopastoral on marginal lands avoids food-security conflict.""}",nbs_effect,scoping_candidate,modelled,practice_technology,,medium,"Notably, converting arable land was not a primary contributor to carbon gains, as the marginal carbon benefit on these productive soils is lower than on marginal lands due to their higher baseline soil carbon levels, indicating that large-scale implementation can focus on marginal lands to avoid conflicts with food security.",1,false,,,,,page,,,,,,,,2026-06-18.section-scope
ev_t3_wildfire_kizir_1,kiziridis_2026,agroforestry,agroforestry__silvopastoral,wildfire_mitigation,,"{""note"": ""Trade-off: carbon-centric strategies may conflict with wildfire prevention.""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,medium,"Expert-based assessments of Mediterranean systems confirm that such trade-offs are inherent, revealing, for example, potential conflicts between carbon storage and other services like wildfire prevention [124].",26,false,,,,Lecegui et al. (ref 124),page,,,,,,,,
ev_t6_foodsec_moisa25_1,moisa_2025,agroforestry,agroforestry__silvopastoral,food_security,"{""direction"": ""positive""}","{""study_country"": ""Ethiopia"", ""study_income_group"": ""low_income""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,medium,Land suitability analysis for livestock production is crucial to enhance food security in the community. This study presents the spatial land suitability modeling for livestock production for closing yield gaps in western parts of Ethiopia.,2,false,food security,,,directional claim only; no magnitude quantified,page,,,,,,,,2026-06-18.section-scope
ev_t3_erosion_mucida23_1,mucida_2023,agroforestry,agroforestry__silvopastoral,erosion_hazard,"{""direction"": ""positive"", ""note"": ""Higher slope -> greater erosion intensity; slope is dominant factor in PCU spatial distribution""}","{""study_region"": ""Minas Gerais, Brazil"", ""study_income_group"": ""upper_middle""}",climate_risk,literature_relationship,primary_measured,practice_technology,,low,"The terrain slope is the main layer, with a high weight (50%) and the highest resolution and detail layer in the PCU spatial distribution. The slope determines the intensity of processes such as erosion and redis­tribution of sediments, local drainage capacity, and the amount and power of solar radiation",8,false,slope erosion intensity,,,"[VERIFY-FLAG mismatch: Note smuggles specific PCU score range (1.0-1.8) for slope >45% — not in this quote. Quote supports direction=positive (higher slope → greater erosion) and slope as dominant factor, but the numeric PCU range is from another table.]",page,,,,,,,,
ev_t3_swr_mucida23_1,mucida_2023,agroforestry,agroforestry__silvopastoral,soil_water_retention,,"{""study_region"": ""Minas Gerais, Brazil"", ""study_income_group"": ""upper_middle""}",climate_risk,scoping_candidate,cited_secondary,practice_technology,,low,The water recharge and the erosion resistance considered the runoff rate and the time to water infiltration.,4,false,water recharge and runoff rate,,,[VERIFY-FLAG mismatch: Note assigns PCU scale (1-5) and direction (higher PCU = lower runoff) to soil_water_retention — none of this is in the quote. Quote only states runoff rate and infiltration time were considered; no direction or scale given.] Costa et al. (2017),page,,,,,,,,
ev_t6_es_mucida23_1,mucida_2023,agroforestry,agroforestry__silvopastoral,ecosystem_service,"{""direction"": ""positive"", ""note"": ""PES framed as mechanism to incentivise adoption; no quantified benefit values given""}","{""study_region"": ""Minas Gerais, Brazil"", ""study_income_group"": ""upper_middle"", ""legal_reference"": ""Brazil Lei 14.119/2021""}",nbs_effect,scoping_candidate,primary_measured,practice_technology,,low,"Payment for environmental services is a great alternative to increase the environmental performance of agriculture, livestock, and silvicul­ture",10,false,payment for environmental services,,,,page,,,,,,,,
ev_t3_erosion_nath21_01,nath_2021,agroforestry,agroforestry__cross_family,erosion_hazard,"{""very_severe_erosion_area_pct"": 30, ""requires_erosion_management_area_pct"": 60}",,climate_risk,literature_relationship,primary_measured,practice_technology,,medium,"Around 30% of the area in the region has very severe soil erosion, with 60% of the area requires erosion management",1,false,soil erosion severity,,,"general — applies cross-family (Nath et al. 2021 MCDA study, EIHR)",page,,,,,,,,
ev_t3_erosion_nath21_02,nath_2021,agroforestry,agroforestry__cross_family,erosion_hazard,,,climate_risk,scoping_candidate,primary_measured,practice_technology,,medium,The slope of land determines the nature and the erodibility of the soil with high soil erosion in steep slopes.,3,false,slope-erosion relationship,,,"general — applies cross-family (Nath et al. 2021 MCDA study, EIHR)",page,,,,,,,,
ev_t6_ecosyste_nath21_01,nath_2021,agroforestry,agroforestry__cross_family,ecosystem_service,"{""very_good_to_good_area_sqkm"": 60523, ""very_good_to_good_area_pct"": 77, ""very_good_area_sqkm"": 21281, ""very_good_area_pct"": 27}",,nbs_effect,literature_relationship,modelled,practice_technology,,medium,"The model output reveals that 60,523 sq. km (~77%) of the region's arable land has very good to good suitability for agroforestry, while 21,281 sq. km (~27%) area has very good suitability.",1,true,agroforestry suitability area,,,"[reviewed 2026-08-06 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-15 by Namita-J; reason:confirmed_pass] [reviewed 2026-07-02 by Namita-J; reason:confirmed_pass] general — applies cross-family (Nath et al. 2021 MCDA study, EIHR)",page,,,,,,,,
ev_t6_carbons_nath21_01,nath_2021,agroforestry,agroforestry__cross_family,carbon_sequestration,,,nbs_effect,scoping_candidate,cited_secondary,practice_technology,,medium,agroforestry is well-positioned to tackle land degradation on cropland while also creating a C sink.,20,false,C sink,,,Sahoo (2009) cited in Nath et al. 2021; general claim,page,,,,,,,,
ev_t6_biodiver_nath21_01,nath_2021,agroforestry,agroforestry__cross_family,biodiversity_outcome,,,nbs_effect,scoping_candidate,primary_measured,practice_technology,,medium,"Promotion and support to a need-based locally suitable agroforestry system will enhance livelihood, support local biodiversity, improve the environment, and mitigate climate change",20,false,biodiversity support,,,"general — applies cross-family (Nath et al. 2021 MCDA study, EIHR)",page,,,,,,,,
ev_t6_adoption_nath21_01,nath_2021,agroforestry,agroforestry__planted_silvoarable,adoption_rate,"{""area_million_unspecified_unit"": 25.3}",,nbs_effect,literature_relationship,cited_secondary,practice_technology,,low,"Agroforestry systems, an essential land-use in India covering 25.3 million",20,false,agroforestry land-use area India,,,"[VERIFY-FLAG mismatch: Quote ends with '25.3 million' but does not state the unit; relationship encodes area_mha: 25.3 (million hectares) — the unit 'hectares' is smuggled in, not stated in the quote.] Dhyani (2014); Purevtseren et al. (2017); IFSR 2019 cited in Nath et al. 2021",page,,,,,,,,
ev_t3_erosion_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""direction"": ""contour-planted tree lines reduce erosion""}","{""region"": ""Europe""}",climate_risk,literature_relationship,modelled,practice_technology,,high,"Tree lines were assumed to be planted along contour lines, which is important for erosion control (Palma et al., 2007).",4,false,erosion control,,,,page,,,,,,,,
ev_t3_erosion_palma2007_02,palma_2007,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""direction"": ""SAF mimics strip cropping with contour farming for erosion reduction""}","{""region"": ""Europe""}",climate_risk,literature_relationship,modelled,practice_technology,,medium,"Erosion was modeled with the revised universal soil loss equation (RUSLE, Renard et al., 1997), where SAF was considered to mimic strip cropping, implemented together with contour farming.",3,false,soil erosion,,,"Renard et al., 1997",page,,,,,,,,
ev_t3_soilwater_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,soil_water_retention,"{""variable_should_be"": ""nitrogen_leaching"", ""direction"": ""SAF assessed for nitrogen leaching via annual soil water exchange factor""}","{""region"": ""Europe""}",climate_risk,literature_relationship,modelled,practice_technology,,low,"Nitrogen leaching was modeled using an equation proposed by Feldwisch et al. (1998), which uses an annual water exchange factor in the soil and the excess nitrogen potentially available for leaching.",3,false,nitrogen leaching,,,"[VERIFY-FLAG mismatch: Variable is 'soil_water_retention' but the quote is entirely about nitrogen leaching (Feldwisch equation, water exchange factor used to model N leaching). Soil water retention is not the subject; the water exchange factor is an intermediate input to the N-leaching model, not a soil water retention assessment.] Feldwisch et al., 1998",page,,,,,,,,
ev_t6_carbon_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,carbon_sequestration,"{""direction"": ""SAF sequesters carbon; modelled from tree biomass via IPCC/Gifford""}","{""region"": ""Europe""}",nbs_effect,literature_relationship,modelled,practice_technology,,medium,"Carbon sequestration was calculated for SAF systems only, based on the Intergovernmental Panel on Climate Change (IPCC, 1996) and Gifford relationships (2000a,b) for tree biomass predicted by the Yield-SAFE model.",3,false,carbon sequestration,,,"IPCC, 1996; Gifford, 2000a,b",page,,,,,,,,
ev_t6_biodiversity_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,biodiversity_outcome,,"{""region"": ""Europe""}",nbs_effect,scoping_candidate,modelled,practice_technology,,low,"A broad evaluation of the effects of SAF implementation on landscape biodiversity was conducted, based on the share of habitats available to wildlife in an agricultural landscape, classifying",3,false,landscape biodiversity,,,"[VERIFY-FLAG unsupported: Quote is truncated mid-sentence ('...classifying'); the direction 'SAF increases share of habitat' is not stated in the quote — the quote only describes the evaluation method, not the result.]",page,,,,,,,,
ev_t6_ecosvc_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,"{""direction"": ""SAF outperforms conventional arable across all four environmental criteria""}","{""region"": ""Europe (19 landscape test sites, Spain/France/Netherlands)""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"SAF was most preferable when soil erosion, nitrogen leaching, carbon sequestration and landscape biodiversity were evaluated.",5,false,environmental performance,,,,page,,,,,,,,
ev_t6_econreturn_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""direction"": ""SAF net present value preferable to conventional arable especially under zero-subsidy""}","{""region"": ""Europe (19 LTS, Spain/France/Netherlands)""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"Nevertheless, the aggregate results for all 19 LTS show that the SAF alternatives were preferable to the status quo alternative under all payment schemes and especially when these are absent (Fig. 3a — iNPV_0). However, this aggregate response for all three countries masks important differences between the countries that occurred as a result of regional variations in biophysical conditions, selected tree and crop species, and market dynamics.",6,false,infinite net present value (iNPV),,,,page,,,,,,,,2026-06-18.section-scope
ev_t6_econreturn_palma2007_02,palma_2007,agroforestry,agroforestry__planted_silvoarable,economic_return,"{""direction"": ""high-value trees on high-quality land maximise SAF economic performance""}","{""region"": ""Europe""}",nbs_effect,literature_relationship,modelled,practice_technology,,high,"Economic performance was improved if high value trees were established on the highest quality farmland, rather than lower value trees on low quality land.",7,false,economic performance,,,,page,,,,,,,,
ev_t6_adoption_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,adoption_rate,"{""direction"": ""subsidy schemes distort profitability toward arable; SAF remains preferable under all payment schemes including zero-subsidy""}","{""region"": ""Europe""}",nbs_effect,literature_relationship,modelled,practice_technology,,low,"the subsidiary schemes distort profitability in favor of arable systems. Nevertheless, the aggregate results for all 19 LTS show that the SAF alternatives were preferable to the status quo alternative under all payment schemes and especially when these are absent",6,false,subsidy payment schemes,,,"[VERIFY-FLAG mismatch: Relationship appends 'SAF adoption depends on policy context' but the quote says the opposite — SAF alternatives were preferable under ALL payment schemes, including when subsidies are absent. The quote does not say adoption depends on policy context.]",page,,,,,,,,
ev_t6_adoption_palma2007_02,palma_2007,agroforestry,agroforestry__cross_family,adoption_rate,"{""direction"": ""SAF adoption requires country/regional-level specification of economic and/or environmental purpose, based on local conditions, environmental hazards, and socio-economic requirements""}","{""region"": ""Europe""}",nbs_effect,scoping_candidate,modelled,practice_technology,,low,"SAF should be implemented with a specific purpose — economic and/or environmental. This purpose needs to be specified at the country/regional level based on local conditions, environmental hazards and socio-economic requirements.",8,false,SAF implementation purpose,,,[VERIFY-FLAG mismatch: Relationship appends 'general EU laws should not hamper' — this phrase is not present in the quote. Smuggled content.],page,,,,,,,,
ev_t6_cropyield_palma2007_01,palma_2007,agroforestry,agroforestry__planted_silvoarable,crop_yield,"{""direction"": ""tree and crop yields predicted from climate and soil inputs via process model""}","{""region"": ""Europe (19 LTS)""}",nbs_effect,literature_relationship,modelled,practice_technology,,medium,"The radiation, temperature, rainfall, soil depth and texture data for each LTS were used as inputs in a daily time-step bio-physical model of tree and crop production, based on competition for light and water (Yield-SAFE, van der Werf et al., in press) and implemented in Microsoft Excel© by Burgess et al. (2004) to predict annual tree and crop yields.",3,false,annual tree and crop yields,,,"van der Werf et al., in press; Burgess et al., 2004",page,,,,,,,,
ev_T3_erosion_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,erosion_hazard,"{""direction"": ""steeper_slope_higher_erosion_risk""}","{""land_unit"": ""LU4-LU5"", ""slope_pct"": ""28-72"", ""elevation_m"": ""1094-1772""}",climate_risk,literature_relationship,modelled,practice_technology,,medium,"This is the part of the study area with the steepest slope, necessi-
tating the use of forest cover to mitigate the effects of erosion agents.",16,false,erosion agents,,,,page,,,,,Erosion risk driven by steep slopes was a key rationale for allocating vegetation cover (forest/agroforestry) at upper elevation units,16,,
ev_T6_ecosvc_seja2022_1,seja_2022,agroforestry,agroforestry__planted_silvoarable,ecosystem_service,,"{""location"": ""Uluguru Mountains, Tanzania""}",nbs_effect,scoping_candidate,cited_secondary,practice_technology,,low,"Agroforestry has the potential to help restore tree
loss while also benefiting the environment and the economy by increasing agri-
cultural productivity, ecosystem facility, and human well-being (Ruheza et al.,
2012).",16,false,agroforestry benefits,,,"Ruheza et al., 2012",page,,,,,Agroforestry proposed as a compatible land use due to its environmental and economic co-benefits,16,,
